gene,pval_spark,qval_spark,pval_spatialde,qval_spatialde,FSV,l,sig_spark,sig_spatialde,agreement
3110045C21Rik,,,0.3277947025784373,0.9752785262472556,0.99995458521706,0.0199415763282284,False,False,True
3110082I17Rik,,,0.9752784500351188,0.9752785262472556,2.060385929296403e-09,0.0199415763282284,False,False,True
3830408C21Rik,,,0.9752784468423988,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
4732491K20Rik,,,0.9752784593989696,0.9752785262472556,2.060385929296403e-09,0.0199415763282284,False,False,True
4921504A21Rik,,,0.6098462293778182,0.9752785262472556,0.0247908926394616,0.099290620603231,False,False,True
4921507P07Rik,,,0.9752784512383316,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
4921531C22Rik,,,0.6524370499980909,0.9752785262472556,0.0884330739066981,0.0340519822626955,False,False,True
4930404N11Rik,,,0.5139969080120081,0.9752785262472556,0.0179301043868063,0.1695474016689043,False,False,True
4930412C18Rik,,,0.36078164198106,0.9752785262472556,0.0466339949107583,0.099290620603231,False,False,True
4930413G21Rik,,,0.7370654457747157,0.9752785262472556,0.0828304861552513,0.0340519822626955,False,False,True
4930432K21Rik,,,0.9752784527286336,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
4930444P10Rik,,,0.2999352651167298,0.9752785262472556,0.0550486973722294,0.099290620603231,False,False,True
4930523C07Rik,,,0.9752784640589536,0.9752785262472556,2.060385929296403e-09,0.0199415763282284,False,False,True
4930539J05Rik,,,0.6748362357385893,0.9752785262472556,0.0118107566934122,0.1695474016689043,False,False,True
4930563E22Rik,,,0.9655859902843744,0.9752785262472556,0.0092335625822282,0.0340519822626955,False,False,True
4930579G24Rik,,,0.9752784517159596,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
4930594C11Rik,,,0.281596592330572,0.9752785262472556,0.2794976370598192,0.0340519822626955,False,False,True
4931428F04Rik,,,0.7243509581690972,0.9752785262472556,0.5050343726769388,0.0199415763282284,False,False,True
4931440P22Rik,,,0.3564877220134834,0.9752785262472556,0.2222817160761445,0.0340519822626955,False,False,True
4933407K13Rik,,,0.9752784535686884,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
4933409K07Rik,,,0.9752784488937122,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
4933416I08Rik,,,0.9752784396980956,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
4933432I09Rik,,,0.3566757741512794,0.9752785262472556,0.0428678743669827,0.099290620603231,False,False,True
5330434G04Rik,,,0.9752784611046802,0.9752785262472556,2.060385929296403e-09,0.0199415763282284,False,False,True
5430416N02Rik,,,0.4672275372831781,0.9752785262472556,0.0761327634305948,0.0581467320804295,False,False,True
5730480H06Rik,,,0.9545831991091758,0.9752785262472556,0.0084350426929483,0.0340519822626955,False,False,True
5930412G12Rik,,,0.298522886886904,0.9752785262472556,0.0338794523598213,0.1695474016689043,False,False,True
6030443J06Rik,,,0.1863482360889768,0.9732752618406676,0.3312218176755761,0.0340519822626955,False,False,True
6330409D20Rik,,,0.9752784617735792,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
6330415B21Rik,,,0.2383616341401918,0.9752785262472556,0.99995458521706,0.0199415763282284,False,False,True
6330418K02Rik,,,0.9752784546852264,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
6330549D23Rik,,,0.9431147772966044,0.9752785262472556,0.493943160132875,0.0199415763282284,False,False,True
6430531B16Rik,,,0.97527845054749,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
6430710C18Rik,,,0.9752784519002816,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
6530402F18Rik,,,0.975278457778106,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
6720489N17Rik,,,0.9752784437403776,0.9752785262472556,2.060385929296403e-09,0.0199415763282284,False,False,True
6820408C15Rik,,,0.8396569582449666,0.9752785262472556,0.0061892685519927,0.1695474016689043,False,False,True
8030462N17Rik,,,0.0457411354170361,0.6180814760569279,0.4770180597093046,0.0340519822626955,False,False,True
9030612E09Rik,,,0.9752784553760682,0.9752785262472556,2.060385929296403e-09,0.0199415763282284,False,False,True
9130008F23Rik,,,0.9752784418503464,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
9130019O22Rik,,,0.6880823648080954,0.9752785262472556,0.0946348476311494,0.0340519822626955,False,False,True
9130023H24Rik,,,0.7140746537722328,0.9752785262472556,0.0142427259258781,0.099290620603231,False,False,True
9330020H09Rik,,,0.975278456399348,0.9752785262472556,2.060385929296403e-09,0.0199415763282284,False,False,True
9330162012Rik,,,0.6997619787666496,0.9752785262472556,0.009909890662272,0.1695474016689043,False,False,True
9430015G10Rik,,,0.3079606406335402,0.9752785262472556,0.99995458521706,0.0199415763282284,False,False,True
9430037G07Rik,,,0.975261471712556,0.9752785262472556,3.278898577458673e-07,0.099290620603231,False,False,True
9430038I01Rik,,,0.9752784632982592,0.9752785262472556,2.060385929296403e-09,0.0199415763282284,False,False,True
9430041J12Rik,,,0.2550230061901195,0.9752785262472556,0.99995458521706,0.0199415763282284,False,False,True
9530051G07Rik,,,0.975278461058234,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
9630001P10Rik,,,0.715869530269267,0.9752785262472556,0.029080221671758,0.0581467320804295,False,False,True
9630028B13Rik,,,0.9752784632313328,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
A130010J15Rik,,,0.975278457684848,0.9752785262472556,2.060385929296403e-09,0.0199415763282284,False,False,True
A230056P14Rik,,,0.9752784493044138,0.9752785262472556,2.060385929296403e-09,0.0199415763282284,False,False,True
A330041J22Rik,,,0.392730777309176,0.9752785262472556,0.99995458521706,0.0199415763282284,False,False,True
A430033K04Rik,,,0.9752784678880256,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
A4galt,,,0.2468321044702446,0.9752785262472556,0.99995458521706,0.0199415763282284,False,False,True
A630072M18Rik,,,0.5034566306430852,0.9752785262472556,0.99995458521706,0.0199415763282284,False,False,True
A730020E08Rik,,,0.3778090388344359,0.9752785262472556,0.0194550479213504,0.289516987989713,False,False,True
A730036I17Rik,,,0.9752784515663808,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
A830082K12Rik,,,0.8164269415144672,0.9752785262472556,0.015460362571418,0.099290620603231,False,False,True
A930004D18Rik,,,0.1779526722122046,0.9716396128806598,0.0942911250772924,0.099290620603231,False,False,True
A930005H10Rik,,,0.975278458196122,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
A930009A15Rik,,,0.9752784513802304,0.9752785262472556,2.060385929296403e-09,0.0199415763282284,False,False,True
A930015D03Rik,,,0.4265966962636496,0.9752785262472556,0.0135810143694365,0.289516987989713,False,False,True
A930024E05Rik,,,0.9752609487868544,0.9752785262472556,3.704348939090611e-07,0.099290620603231,False,False,True
AA465934,,,0.9752784505950334,0.9752785262472556,2.060385929296403e-09,0.0199415763282284,False,False,True
AA986860,,,0.6479048885997076,0.9752785262472556,0.0186258274000727,0.099290620603231,False,False,True
AU021092,,,0.9752784629720382,0.9752785262472556,2.060385929296403e-09,0.0199415763282284,False,False,True
AU041133,,,0.1753723042509571,0.96980573459043,0.2467274640749527,0.0340519822626955,False,False,True
AW046200,,,0.9752784586704588,0.9752785262472556,2.060385929296403e-09,0.0199415763282284,False,False,True
Abca8a,,,0.0002656391282874,0.0219945632596147,0.3860766458740033,0.0581467320804295,False,True,False
Abca8b,,,0.8699264416952557,0.9752785262472556,0.0327470667676296,0.0340519822626955,False,False,True
Abca9,,,0.9752742674898448,0.9752785262472556,2.653213164141754e-07,0.0581467320804295,False,False,True
Abcb4,,,0.9752784842634418,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Abcc8,,,0.4930074866784381,0.9752785262472556,0.0192366761645395,0.1695474016689043,False,False,True
Abcd1,,,0.0030021152072691,0.1314839301568678,0.7732938730840239,0.0340519822626955,False,False,True
Abcd4,,,0.519590677125966,0.9752785262472556,0.99995458521706,0.0199415763282284,False,False,True
Abhd2,,,0.23181672052398,0.9752785262472556,0.256676157067712,0.0340519822626955,False,False,True
Acacb,,,0.7801750776125369,0.9752785262472556,0.0122285881532268,0.099290620603231,False,False,True
Acad11,,,0.9752784755176458,0.9752785262472556,2.060385929296403e-09,0.0199415763282284,False,False,True
Acad12,,,0.9752784523091548,0.9752785262472556,2.060385929296403e-09,0.0199415763282284,False,False,True
Accs,,,0.9752784586997162,0.9752785262472556,2.060385929296404e-09,0.0199415763282284,False,False,True
Ace2,,,0.5113311619661438,0.9752785262472556,0.99995458521706,0.0199415763282284,False,False,True
Acr,,,0.9752784566626652,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Acsm4,,,0.9752784502881956,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Acvr2b,,,0.9752784487638824,0.9752785262472556,2.060385929296403e-09,0.0199415763282284,False,False,True
Acy3,,,0.6314296060377357,0.9752785262472556,0.0118621227994003,0.1695474016689043,False,False,True
Adal,,,0.6735290478560616,0.9752785262472556,0.0862215882301666,0.0340519822626955,False,False,True
Adam12,,,0.4430546886573128,0.9752785262472556,0.99995458521706,0.0199415763282284,False,False,True
Adam4,,,0.6251206563165295,0.9752785262472556,0.0205511455141785,0.099290620603231,False,False,True
Adamts16,,,0.2374612096886695,0.9752785262472556,0.9999545852170602,0.0199415763282284,False,False,True
Adamts17,,,0.5351768907318435,0.9752785262472556,0.1696837173087669,0.0340519822626955,False,False,True
Adamts2,,,0.9752784615435424,0.9752785262472556,2.060385929296403e-09,0.0199415763282284,False,False,True
Adamts9,,,0.9596072320989248,0.9752785262472556,0.0010319609850798,0.1695474016689043,False,False,True
Adamtsl2,,,0.9752784502947788,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Adat1,,,0.9752784533379202,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Adat2,,,0.9752784567621404,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Adat3,,,0.6011996000176052,0.9752785262472556,0.0248105245629487,0.099290620603231,False,False,True
Adcy4,,,0.9752784582970604,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Adcy7,,,0.9752784575864696,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Adcy9,,,0.9752784603666604,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Adi1,,,0.9752784459946642,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Adora2a,,,0.1696252753639693,0.9594167953680856,0.056392073482035,0.1695474016689043,False,False,True
Adsl,,,0.4185944281195558,0.9752785262472556,0.99995458521706,0.0199415763282284,False,False,True
Agbl4,,,0.9752784526156266,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Ager,,,0.9752781641654495,0.9752785262472556,1.3655883854033736e-09,0.289516987989713,False,False,True
Agk,,,0.5488370504529867,0.9752785262472556,0.99995458521706,0.0199415763282284,False,False,True
Agpat2,,,0.975231845232451,0.9752785262472556,6.633944337142244e-07,0.099290620603231,False,False,True
Agtr1a,,,0.9752784522382052,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Ajuba,,,0.9752784619143808,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Akna,,,0.7003011053452337,0.9752785262472556,0.5090160572597834,0.0199415763282284,False,False,True
Akr1c13,,,0.9752784533452346,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Akr1c14,,,0.9752784465044751,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Aldh1a3,,,0.3308176268961318,0.9752785262472556,0.9999545852170602,0.0199415763282284,False,False,True
Aldh1a7,,,0.1683188841589944,0.9575437817414496,0.99995458521706,0.0199415763282284,False,False,True
Aldh3b2,,,0.9752784539347724,0.9752785262472556,2.060385929296403e-09,0.0199415763282284,False,False,True
Alk,,,0.4035105712052803,0.9752785262472556,0.0411845690958741,0.099290620603231,False,False,True
Alkbh4,,,0.9752784569852286,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Alkbh8,,,0.914821296373604,0.9752785262472556,0.4931690887603533,0.0199415763282284,False,False,True
Alms1-ps2,,,0.8805899774507182,0.9752785262472556,0.4955577368481487,0.0199415763282284,False,False,True
Alox12,,,0.3121525337121428,0.9752785262472556,0.0849809422978589,0.0581467320804295,False,False,True
Alox5ap,,,0.424679574602134,0.9752785262472556,0.0391206219328214,0.099290620603231,False,False,True
Alpk1,,,0.8422976048741255,0.9752785262472556,0.0033207375347234,0.289516987989713,False,False,True
Als2,,,0.9679744318137116,0.9752785262472556,0.0005608088516666,0.1695474016689043,False,False,True
Als2cl,,,0.9752784580725092,0.9752785262472556,2.060385929296403e-09,0.0199415763282284,False,False,True
Amhr2,,,0.3977324919615458,0.9752785262472556,0.99995458521706,0.0199415763282284,False,False,True
Amigo3,,,0.975278471442078,0.9752785262472556,2.060385929296403e-09,0.0199415763282284,False,False,True
Amn,,,0.9752784650522448,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Ang,,,0.7306701980927832,0.9752785262472556,0.0803934205101256,0.0340519822626955,False,False,True
Angpt2,,,0.3106496274155068,0.9752785262472556,0.0348853321358043,0.1695474016689043,False,False,True
Angptl1,,,0.5778068128589049,0.9752785262472556,0.0191521165750039,0.1695474016689043,False,False,True
Ankrd35,,,0.2461565229264878,0.9752785262472556,0.2646425810039013,0.0340519822626955,False,False,True
Ankrd42,,,0.9752784606577724,0.9752785262472556,2.060385929296403e-09,0.0199415763282284,False,False,True
Ankrd49,,,0.9752784659475234,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Ankrd54,,,0.1520871595793285,0.9401498134788152,0.1463188393016152,0.0581467320804295,False,False,True
Ankrd55,,,0.9752784537595932,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Ankzf1,,,0.975278452448859,0.9752785262472556,2.060385929296403e-09,0.0199415763282284,False,False,True
Ano1,,,0.97527845747968,0.9752785262472556,2.060385929296403e-09,0.0199415763282284,False,False,True
Ano8,,,0.9752784532658736,0.9752785262472556,2.060385929296403e-09,0.0199415763282284,False,False,True
Anpep,,,0.5516601584364472,0.9752785262472556,0.1151290950987774,0.0340519822626955,False,False,True
Anxa1,,,0.9752784596747214,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Anxa9,,,0.9752784638885288,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Ap1g2,,,0.9752784545268702,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Ap4m1,,,0.9752784614978276,0.9752785262472556,2.060385929296404e-09,0.0199415763282284,False,False,True
Apcdd1,,,0.9752784518139722,0.9752785262472556,2.060385929296404e-09,0.0199415763282284,False,False,True
Aqp9,,,0.975278460708973,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Arap3,,,0.9752784448250976,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Areg,,,0.9752784508506704,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Arg2,,,0.2655995629912407,0.9752785262472556,0.2909803403108533,0.0340519822626955,False,False,True
Arhgap11a,,,0.5873372216589057,0.9752785262472556,0.99995458521706,0.0199415763282284,False,False,True
Arhgap19,,,0.5085750761570085,0.9752785262472556,0.0174617488945018,0.1695474016689043,False,False,True
Arhgap24,,,0.92607946965252,0.9752785262472556,0.0187101580303433,0.0340519822626955,False,False,True
Arhgap25,,,0.9752784540302248,0.9752785262472556,2.060385929296403e-09,0.0199415763282284,False,False,True
Arhgap30,,,0.9752738625299398,0.9752785262472556,8.891726149879308e-08,0.0581467320804295,False,False,True
Arhgap4,,,0.2488622120702467,0.9752785262472556,0.2762092460019232,0.0340519822626955,False,False,True
Arhgef28,,,0.9752784420595372,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Arhgef5,,,0.9215005446607816,0.9752785262472556,0.0203367158856537,0.0340519822626955,False,False,True
Arid3b,,,0.9752784662927616,0.9752785262472556,2.060385929296403e-09,0.0199415763282284,False,False,True
Arid5b,,,0.7961132970884637,0.9752785262472556,0.0034517979841744,0.289516987989713,False,False,True
Arl1,,,0.9752784566348706,0.9752785262472556,2.060385929296403e-09,0.0199415763282284,False,False,True
Arl5c,,,0.97527846501421,0.9752785262472556,2.060385929296403e-09,0.0199415763282284,False,False,True
Armc2,,,0.6737371033502564,0.9752785262472556,0.99995458521706,0.0199415763282284,False,False,True
Armcx6,,,0.9752784613614144,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Arrdc1,,,0.9752784608486772,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Arrdc2,,,0.61420062040182,0.9752785262472556,0.0143008409015866,0.1695474016689043,False,False,True
Artn,,,0.9752784596589956,0.9752785262472556,2.060385929296403e-09,0.0199415763282284,False,False,True
Asah2,,,0.5811387569819068,0.9752785262472556,0.0104423046929255,0.289516987989713,False,False,True
Asb5,,,0.1652072038528578,0.9537695394920284,0.3317728975388526,0.0340519822626955,False,False,True
Ascc2,,,0.9752784607331104,0.9752785262472556,2.060385929296404e-09,0.0199415763282284,False,False,True
Ascl1,,,0.975278462015319,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Asf1b,,,0.5056229282934135,0.9752785262472556,0.157016929537785,0.0340519822626955,False,False,True
Aspn,,,0.43794549195611,0.9752785262472556,0.9999545852170602,0.0199415763282284,False,False,True
Asprv1,,,0.5899074718769672,0.9752785262472556,0.1081943170637356,0.0340519822626955,False,False,True
Atad2,,,0.5561896496378445,0.9752785262472556,0.9999545852170602,0.0199415763282284,False,False,True
Atg4a,,,0.7684749088903908,0.9752785262472556,0.0731339156927007,0.0340519822626955,False,False,True
Atg9b,,,0.4041869196966356,0.9752785262472556,0.0432091912822167,0.099290620603231,False,False,True
Atp10d,,,0.9752784616444804,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Atp2a3,,,0.9751560092252992,0.9752785262472556,1.8682118028935183e-06,0.099290620603231,False,False,True
Atp6v1c2,,,0.9752784569866916,0.9752785262472556,2.060385929296403e-09,0.0199415763282284,False,False,True
Atxn7l1,,,0.9752784457584104,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Aurka,,,0.9752784611727038,0.9752785262472556,2.060385929296403e-09,0.0199415763282284,False,False,True
B130034C11Rik,,,0.6803479604934353,0.9752785262472556,0.0170281125177787,0.1695474016689043,False,False,True
B230208H11Rik,,,0.9752784450156368,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
B3gnt5,,,0.9752784484310788,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
B3gnt9,,,0.5753954144406621,0.9752785262472556,0.0562062651141738,0.0581467320804295,False,False,True
B830017H08Rik,,,0.9752784655327988,0.9752785262472556,2.060385929296403e-09,0.0199415763282284,False,False,True
BC006965,,,0.9752784557443464,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
BC025920,,,0.9752784520820436,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
BC030867,,,0.9752784549906012,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
BC049352,,,0.289469760498461,0.9752785262472556,0.0341460093842054,0.289516987989713,False,False,True
BC051142,,,0.9752784433775852,0.9752785262472556,2.060385929296404e-09,0.0199415763282284,False,False,True
Bag2,,,0.9752784510891186,0.9752785262472556,2.023502745256814e-09,0.0581467320804295,False,False,True
Baiap3,,,0.5918679172782504,0.9752785262472556,0.0280613014014428,0.099290620603231,False,False,True
Bbox1,,,0.8038314607391925,0.9752785262472556,0.0482500638780552,0.0340519822626955,False,False,True
Bbs12,,,0.975278461816368,0.9752785262472556,2.060385929296403e-09,0.0199415763282284,False,False,True
Bcl2a1b,,,0.3470439306537152,0.9752785262472556,0.99995458521706,0.0199415763282284,False,False,True
Bcl6b,,,0.8282880541646739,0.9752785262472556,0.0547995108970822,0.0340519822626955,False,False,True
Bdh2,,,0.7829547017633196,0.9752785262472556,0.501929840337905,0.0199415763282284,False,False,True
Best1,,,0.4448739590404729,0.9752785262472556,0.0399022056680198,0.099290620603231,False,False,True
Bglap,,,0.975278454732404,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Bglap2,,,0.8054062063592704,0.9752785262472556,0.4955702060337,0.0199415763282284,False,False,True
Bglap3,,,0.975278452696816,0.9752785262472556,2.060385929296403e-09,0.0199415763282284,False,False,True
Bhlhe22,,,0.9752784393890638,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Bhmt,,,0.6406622143677987,0.9752785262472556,0.0126407819310702,0.1695474016689043,False,False,True
Bicc1,,,0.0063350368864099,0.2252315563908905,0.6715021214809533,0.0340519822626955,False,False,True
Birc3,,,0.8536852402995916,0.9752785262472556,0.0047016746351272,0.1695474016689043,False,False,True
Blnk,,,0.9752784428853286,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Bloc1s3,,,0.5935283216738503,0.9752785262472556,0.0083195731775494,0.289516987989713,False,False,True
Bmp2k,,,0.8204465605962831,0.9752785262472556,0.0050868889186897,0.1695474016689043,False,False,True
Bmp3,,,0.7176975093604777,0.9752785262472556,0.0062801063221532,0.289516987989713,False,False,True
Bnc2,,,0.975271424090606,0.9752785262472556,1.8384721477234677e-07,0.0581467320804295,False,False,True
Bora,,,0.1705066003821385,0.9608852667707622,0.3700013556794626,0.0340519822626955,False,False,True
Bpifa1,,,0.5323965010287777,0.9752785262472556,0.017880329682676,0.1695474016689043,False,False,True
Bpifb4,,,0.975278450198229,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Brat1,,,0.9752784493797516,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Brwd3,,,0.9752784686611544,0.9752785262472556,2.060385929296403e-09,0.0199415763282284,False,False,True
Btbd19,,,0.4527354149651448,0.9752785262472556,0.0223864514785221,0.1695474016689043,False,False,True
Btbd7,,,0.3284263155752254,0.9752785262472556,0.0327039050352041,0.1695474016689043,False,False,True
Bub1b,,,0.8204866002191881,0.9752785262472556,0.0523809393403778,0.0340519822626955,False,False,True
C130036L24Rik,,,0.7987980167761901,0.9752785262472556,0.4999713145427313,0.0199415763282284,False,False,True
C130071C03Rik,,,0.2038992901930082,0.9752785262472556,0.1231319336303189,0.0581467320804295,False,False,True
C1galt1,,,0.2097029035148501,0.9752785262472556,0.2878641539725144,0.0340519822626955,False,False,True
C1ql2,,,0.9752784519408764,0.9752785262472556,2.060385929296403e-09,0.0199415763282284,False,False,True
C1qtnf1,,,0.9752784568886792,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
C1qtnf2,,,0.9752784486508752,0.9752785262472556,2.060385929296403e-09,0.0199415763282284,False,False,True
C1ra,,,0.9752784534896932,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
C2,,,0.7286370299719487,0.9752785262472556,0.5004552736717712,0.0199415763282284,False,False,True
C230035I16Rik,,,0.6267662386829979,0.9752785262472556,0.99995458521706,0.0199415763282284,False,False,True
C2cd4c,,,0.3362694720367443,0.9752785262472556,0.9999545852170602,0.0199415763282284,False,False,True
C2cd4d,,,0.9752784557772612,0.9752785262472556,2.060385929296403e-09,0.0199415763282284,False,False,True
C330018D20Rik,,,0.9752784482057962,0.9752785262472556,2.060385929296403e-09,0.0199415763282284,False,False,True
C3ar1,,,0.9752784525900264,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
C4bp-ps1,,,0.0388306388129696,0.5744047854143965,0.5411374884126228,0.0340519822626955,False,False,True
Cachd1,,,0.975278454036442,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Cacna1b,,,0.9752784579057416,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Cacna1s,,,0.975278458764814,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Cacna2d4,,,0.975278452502254,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Cacng4,,,0.3498082989547441,0.9752785262472556,0.99995458521706,0.0199415763282284,False,False,True
Calca,,,0.9752784568853876,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Camp,,,0.6492696462835853,0.9752785262472556,0.0275381378745661,0.099290620603231,False,False,True
Capg,,,0.975278459346672,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Capn11,,,0.2416514817480909,0.9752785262472556,0.0615376328155213,0.099290620603231,False,False,True
Capn3,,,0.9752784444813224,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Capsl,,,0.0283356800403636,0.511077901546735,0.6227627290717253,0.0340519822626955,False,False,True
Car5b,,,0.9752771851403698,0.9752785262472556,1.6103759722503532e-08,0.0581467320804295,False,False,True
Carf,,,0.86468642590374,0.9752785262472556,0.0322657343512768,0.0340519822626955,False,False,True
Casp12,,,0.9752784537500846,0.9752785262472556,2.060385929296403e-09,0.0199415763282284,False,False,True
Cast,,,0.97527845659903,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Catsperd,,,0.3809815149228328,0.9752785262472556,0.99995458521706,0.0199415763282284,False,False,True
Cbl,,,0.7197108023549248,0.9752785262472556,0.0290335560066704,0.0581467320804295,False,False,True
Cbx1,,,0.5633018806291608,0.9752785262472556,0.1527846645723912,0.0340519822626955,False,False,True
Cbx2,,,0.9752784638534197,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Ccdc114,,,0.4546854597329134,0.9752785262472556,0.0750911721957249,0.0581467320804295,False,False,True
Ccdc116,,,0.5736395349015109,0.9752785262472556,0.0116707464455888,0.289516987989713,False,False,True
Ccdc122,,,0.9752784515616266,0.9752785262472556,2.060385929296403e-09,0.0199415763282284,False,False,True
Ccdc125,,,0.9752784569460968,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Ccdc138,,,0.365718167463001,0.9752785262472556,0.0470297408112475,0.099290620603231,False,False,True
Ccdc14,,,0.7908442398836404,0.9752785262472556,0.0066854263133335,0.1695474016689043,False,False,True
Ccdc148,,,0.385740670808533,0.9752785262472556,0.99995458521706,0.0199415763282284,False,False,True
Ccdc151,,,0.9752784461526544,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Ccdc17,,,0.9556143806150764,0.9752785262472556,0.0030498237808935,0.099290620603231,False,False,True
Ccdc171,,,0.9752784494225408,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Ccdc24,,,0.2196734326510143,0.9752785262472556,0.99995458521706,0.0199415763282284,False,False,True
Ccdc25,,,0.913141371423781,0.9752785262472556,0.0222510870380958,0.0340519822626955,False,False,True
Ccdc3,,,0.9752784507936184,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Ccdc40,,,0.9752784536206204,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Ccdc62,,,0.7534442817350899,0.9752785262472556,0.059821659843813,0.0340519822626955,False,False,True
Ccdc63,,,0.9752784511831082,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Ccdc65,,,0.9752784540042588,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
